# Rime user dictionary
#@/db_name	rime_mint
#@/db_type	userdb
#@/rime_version	1.13.0
#@/tick	32011
#@/user_id	ad3c437b-04c4-483c-8723-c12dbf83d6b6
mǎn yì 	满意	c=1 d=9.22301e-20 t=32011
mǎn zú 	满足	c=4 d=1.07324e-08 t=32011
mǐ jiā 	米家	c=1 d=1 t=28380
mǐn 	敏	c=1 d=3.74904e-47 t=32011
mǐn gē 	敏哥	c=1 d=3.8057e-47 t=32011
mǐn gǎn 	敏感	c=1 d=4.14135e-12 t=32011
mǒu gè 	某个	c=4 d=1.4071e-18 t=32011
mǒu rén 	某人	c=1 d=5.2864e-31 t=32011
mǒu tiān 	某天	c=1 d=1.17411e-06 t=32011
mǒu xiē 	某些	c=2 d=9.05916e-15 t=32011
mǒu yí gè 	某一个	c=1 d=4.83388e-37 t=32011
mǔ de 	母的	c=2 d=5.03115e-37 t=32011
ne 	呢	c=133 d=1.80762 t=32011
nián 	年	c=14 d=0.694197 t=32011
nián dù 	年度	c=2 d=1.07101e-05 t=32011
nián huì 	年会	c=3 d=3.71747e-34 t=32011
nián hòu 	年后	c=4 d=2.46891e-15 t=32011
nián jià 	年假	c=1 d=1.69132e-06 t=32011
nián qián 	年前	c=3 d=1.95557e-08 t=32011
nián yuè rì 	年月日	c=1 d=1.09057e-20 t=32011
niú bī 	牛逼	c=1 d=1 t=28255
niú mǎ 	牛马	c=2 d=1.22032e-11 t=32011
niú pái 	牛排	c=3 d=6.58092e-18 t=32011
nà 	那	c=39 d=0.414611 t=32011
nà bù xíng 	那不行	c=1 d=4.16281e-14 t=32011
nà cì 	那次	c=1 d=1.32012e-32 t=32011
nà ge 	那个	c=15 d=0.354587 t=32011
nà hái shì 	那还是	c=1 d=0.353455 t=32011
nà jiù 	那就	c=8 d=0.021068 t=32011
nà jiù shì 	那就是	c=1 d=1.42463e-46 t=32011
nà jiù xíng 	那就行	c=1 d=1.35732e-06 t=32011
nà jiā 	那家	c=1 d=6.44016e-30 t=32011
nà jiā diàn 	那家店	c=1 d=7.08197e-30 t=32011
nà jǐ gè 	那几个	c=1 d=1.40926e-36 t=32011
nà kě bù 	那可不	c=2 d=8.96902e-15 t=32011
nà me 	那么	c=17 d=0.00203956 t=32011
nà me duō 	那么多	c=1 d=2.12827e-33 t=32011
nà niú 	那牛	c=1 d=1.94377e-25 t=32011
nà rì zhì 	那日志	c=1 d=2.27236e-39 t=32011
nà shì 	那是	c=1 d=2.984e-09 t=32011
nà tiáo 	那条	c=1 d=1.04924e-36 t=32011
nà tiáo lù 	那条路	c=2 d=3.00303e-16 t=32011
nà wǎn shàng 	那晚上	c=1 d=0.429557 t=32011
nà wǒ 	那我	c=8 d=0.10383 t=32011
nà xiē 	那些	c=1 d=1 t=27487
nà yàng 	那样	c=1 d=1 t=26478
nà yào bú yào 	那要不要	c=1 d=2.10788e-08 t=32011
nà zhǒng 	那种	c=5 d=9.35126e-17 t=32011
nào zhōng 	闹钟	c=42 d=2.49415e-17 t=32011
ná 	拿	c=5 d=5.75956e-10 t=32011
ná bú dào 	拿不到	c=1 d=7.97243e-41 t=32011
ná dào 	拿到	c=8 d=2.39266e-05 t=32011
ná liú chéng 	拿流程	c=1 d=1.58155e-40 t=32011
ná yí xià 	拿一下	c=1 d=1.36501e-43 t=32011
nán 	难	c=1 d=5.55177e-19 t=32011
nán diǎn 	难点	c=1 d=5.08517e-45 t=32011
nán shòu 	难受	c=1 d=3.74916e-18 t=32011
nán tí 	难题	c=1 d=1.32174e-17 t=32011
nèi bù 	内部	c=5 d=0.00165327 t=32011
nèi cún 	内存	c=18 d=0.0147016 t=32011
nèi hé 	内核	c=1 d=1.20318e-29 t=32011
nèi lǐ 	内里	c=1 d=0.0156858 t=32011
nèi róng 	内容	c=61 d=2.09926 t=32011
nèi róng zhí 	内容值	c=1 d=1 t=31228
nèi sī tè 	内斯特	c=0 d=3.19928e-06 t=32011
nèi wǎng 	内网	c=2 d=1.05491e-11 t=32011
nèi zhì 	内置	c=4 d=1.12072 t=31229
néng 	能	c=77 d=1.69986 t=32011
néng biǎo xiàn 	能表现	c=1 d=2.34882e-46 t=32011
néng bù néng 	能不能	c=7 d=0.349938 t=32011
néng chū 	能出	c=1 d=2.7765e-14 t=32011
néng cóng 	能从	c=1 d=3.56692e-20 t=32011
néng fù zhì 	能复制	c=1 d=0.0520787 t=32011
néng gòu 	能够	c=7 d=0.0531307 t=32011
néng jiě jué 	能解决	c=1 d=2.14119e-16 t=32011
néng lì 	能力	c=6 d=0.0157644 t=32011
néng pǎo 	能跑	c=1 d=6.94765e-40 t=32011
néng ràng wǒ 	能让我	c=1 d=1 t=28927
néng yòng 	能用	c=1 d=1.99054e-40 t=32011
néng yǒu 	能有	c=1 d=2.27987e-19 t=32011
nì xiàng 	逆向	c=1 d=3.73809e-42 t=32011
nòng 	弄	c=3 d=3.30637e-10 t=32011
nòng hǎo 	弄好	c=1 d=2.56958e-44 t=32011
nǎ 	哪	c=4 d=7.69978e-14 t=32011
nǎ ge 	哪个	c=32 d=0.0347578 t=32011
nǎ ge yuè 	哪个月	c=1 d=3.20756e-06 t=32011
nǎ jiā 	哪家	c=2 d=1.51149e-07 t=32011
nǎ jǐ zhǒng 	哪几种	c=1 d=2.3553e-49 t=32011
nǎ lái 	哪来	c=1 d=2.02413e-31 t=32011
nǎ lǐ 	哪里	c=29 d=0.0290133 t=32011
nǎ xiē 	哪些	c=23 d=0.191716 t=32011
nǎ zhǒng 	哪种	c=3 d=2.00507e-08 t=32011
nǎi nai 	奶奶	c=2 d=7.20751e-17 t=32011
nǎn 	腩	c=1 d=1 t=28227
nǎo zi 	脑子	c=1 d=1.80056e-07 t=32011
nǎo zi lǐ 	脑子里	c=1 d=4.8624e-18 t=32011
nǐ 	你	c=734 d=9.84837 t=32011
nǐ de 	你的	c=0 d=8.21689e-15 t=32011
nǐ gēn 	你跟	c=1 d=3.78672e-47 t=32011
nǐ hái hǎo 	你还好	c=1 d=0.00562801 t=32011
nǐ hǎo 	你好	c=2 d=1.48919e-38 t=32011
nǐ jiā 	你家	c=2 d=0.693222 t=32011
nǐ jué de ne 	你觉得呢	c=1 d=1 t=24310
nǐ men 	你们	c=11 d=0.355571 t=32011
nǐ shuō 	你说	c=1 d=0.00479587 t=32011
nǐ shuō ne 	你说呢	c=1 d=0.00419023 t=32011
nǐ xiàn zài 	你现在	c=3 d=0.385091 t=32011
nǐ xiǎng 	你想	c=1 d=0.156453 t=32011
nǐ zhè yàng 	你这样	c=1 d=0.00316691 t=32011
nǐ zài 	你在	c=1 d=1 t=29674
nǚ hái 	女孩	c=3 d=1.20383e-16 t=32011
nǚ shì 	女士	c=1 d=0.0176857 t=32011
nǚ shēng 	女生	c=1 d=3.21685e-40 t=32011
nǚ yǒu 	女友	c=2 d=1.32404e-30 t=32011
piàn 	片	c=0 d=0.1 t=30270
piàn nǐ 	骗你	c=1 d=1.3113e-12 t=32011
piān 	偏	c=1 d=2.24898e-35 t=32011
piān dà 	偏大	c=1 d=1.4542e-23 t=32011
piān gāo 	偏高	c=1 d=1 t=29768
piān xiàng 	偏向	c=1 d=5.01832e-07 t=32011
pà 	怕	c=5 d=0.000259956 t=32011
pà bú shì 	怕不是	c=1 d=0.366045 t=32011
pàn duàn 	判断	c=20 d=1.69213 t=32011
pái 	排	c=4 d=1.44315e-05 t=32011
pái bǎn 	排版	c=1 d=1.72133e-07 t=32011
pái chá 	排查	c=2 d=0.00810722 t=32011
pái duì 	排队	c=1 d=4.54154e-09 t=32011
pái háng bǎng 	排行榜	c=1 d=1 t=29053
pái liè 	排列	c=3 d=7.71971e-15 t=32011
pái xù 	排序	c=6 d=2.19448e-19 t=32011
pán zi 	盘子	c=1 d=2.01684e-18 t=32011
páng biān 	旁边	c=4 d=0.101266 t=32011
pèi 	配	c=1 d=1.44769e-29 t=32011
pèi duì 	配对	c=1 d=4.7293e-15 t=32011
pèi hé dù 	配合度	c=1 d=1.11757e-43 t=32011
pèi sè 	配色	c=1 d=3.64703e-46 t=32011
pèi yǎn jìng 	配眼镜	c=2 d=1.92312 t=28869
pèi zhì 	配置	c=57 d=3.91414 t=32011
pèng 	碰	c=1 d=2.83307e-16 t=32011
péi nǐ 	陪你	c=1 d=2.93448e-18 t=32011
péi xùn 	培训	c=3 d=0.00140785 t=32011
péi yǎng 	培养	c=1 d=1 t=26160
péi zhe nǐ 	陪着你	c=1 d=3.42647e-18 t=32011
péng fēi 	鹏飞	c=1 d=1.02546e-31 t=32011
pì gu 	屁股	c=1 d=6.95024e-15 t=32011
pì pì 	屁屁	c=1 d=1.46932e-27 t=32011
pí bèi 	疲惫	c=1 d=3.64715e-17 t=32011
pí fū 	皮肤	c=2 d=0.900325 t=32011
pí jiǔ 	啤酒	c=2 d=1.41499e-28 t=32011
pín fán 	频繁	c=3 d=4.35813e-24 t=32011
píng 	屏	c=2 d=6.69614e-18 t=32011
píng fēn 	平分	c=1 d=2.87834e-26 t=32011
píng guǒ 	苹果	c=4 d=0.986325 t=32011
píng jìng 	平静	c=1 d=1.62777e-26 t=32011
píng jūn 	平均	c=2 d=1.96561 t=29902
píng jūn zhí 	平均值	c=2 d=1.99501 t=29901
píng lùn 	评论	c=1 d=1 t=28858
píng mù 	屏幕	c=4 d=1.88251 t=31612
píng shí 	平时	c=1 d=0.00307331 t=32011
píng tái 	平台	c=28 d=0.608427 t=32011
píng tái huà 	平台化	c=3 d=0.0111647 t=32011
píng tái jí 	平台级	c=1 d=3.41821e-19 t=32011
píng tái xíng 	平台型	c=1 d=1 t=25030
píng zhèng 	凭证	c=1 d=0.0170774 t=32011
píng ān 	平安	c=1 d=6.38388e-15 t=32011
pān jiā yuán 	潘家园	c=2 d=1.92312 t=28868
pēn wù 	喷雾	c=1 d=1.1562e-31 t=32011
pěng zhe 	捧着	c=1 d=5.50982e-18 t=32011
pīn chē 	拼车	c=1 d=4.62054e-06 t=32011
pīn yīn 	拼音	c=1 d=0.0051953 t=32011
pō duō 	颇多	c=4 d=0.0124007 t=32011
pū shàng 	铺上	c=1 d=6.48036e-15 t=32011
pǎo 	跑	c=2 d=0.0211736 t=32011
pǎo bù liǎo 	跑不了	c=1 d=7.71683e-40 t=32011
pǎo qǐ lái 	跑起来	c=3 d=2.73423e-10 t=32011
pǎo tōng 	跑通	c=10 d=0.000639387 t=32011
pǐ pèi 	匹配	c=1 d=3.62896e-17 t=32011
pǔ sù 	朴素	c=1 d=1 t=26357
qiàn rù shì 	嵌入式	c=2 d=2.34682e-36 t=32011
qián 	前	c=5 d=0.00775048 t=32011
qián 	钱	c=1 d=0.301194 t=32011
qián bāo 	钱包	c=1 d=1.65097e-16 t=32011
qián duān 	前端	c=3 d=0.121804 t=32011
qián hòu 	前后	c=1 d=1 t=23936
qián hòu tái 	前后台	c=1 d=2.94358e-25 t=32011
qián lǘ 	黔驴	c=1 d=3.52711e-35 t=32011
qián miàn 	前面	c=1 d=1 t=31738
qián qī 	前期	c=1 d=2.86243e-49 t=32011
qián tái 	前台	c=1 d=2.3505e-25 t=32011
qián tí 	前提	c=2 d=3.23473e-17 t=32011
qián xué shēn 	钱学参	c=1 d=1 t=27263
qián zhì 	前置	c=1 d=4.90792e-10 t=32011
qiáng 	强	c=4 d=9.35536e-21 t=32011
qiáng liè 	强烈	c=1 d=4.04942e-42 t=32011
qiáng tí xiāng 	强提香	c=1 d=8.92884e-21 t=32011
qiáng tí xǐng 	强提醒	c=3 d=2.95112e-20 t=32011
qiáng zhì 	强制	c=2 d=7.25138e-14 t=32011
qiáo jiē 	桥接	c=2 d=5.75852e-08 t=32011
qiè 	切	c=1 d=1.25659e-40 t=32011
qiè yì 	惬意	c=1 d=2.64199e-18 t=32011
qiān 	千	c=2 d=1.9802 t=31775
qiān tóu 	牵头	c=1 d=1 t=27361
qiān wén 	千文	c=6 d=0.268256 t=32011
qiān yí 	迁移	c=10 d=0.0718635 t=32011
qiē dào 	切到	c=1 d=2.31267e-40 t=32011
qiē huàn 	切换	c=18 d=1.49358 t=32011
qiě 	且	c=6 d=2.72013e-08 t=32011
qiǎng bú dào 	抢不到	c=1 d=1.53455e-05 t=32011
qiǎo kè lì 	巧克力	c=1 d=1 t=28254
quán 	全	c=3 d=0.315058 t=32011
quán bù 	全部	c=19 d=0.00510474 t=32011
quán dōu 	全都	c=1 d=2.31992e-18 t=32011
quán gōng néng 	全功能	c=2 d=1.71805e-14 t=32011
quán gǎi 	全改	c=1 d=1 t=23971
quán huàn 	全换	c=0 d=3.24135e-42 t=32011
quán huàn wèi 	全换为	c=1 d=3.25759e-41 t=32011
quán jí tuán 	全集团	c=1 d=2.36027e-15 t=32011
quán jú 	全局	c=4 d=1.05199e-08 t=32011
quán liàng 	全量	c=2 d=9.49743e-12 t=32011
quán miàn 	全面	c=1 d=5.69231e-19 t=32011
quán píng 	全凭	c=1 d=1.68983e-25 t=32011
quán píng 	全屏	c=5 d=1.54949e-05 t=32011
quán xiàn 	权限	c=5 d=0.0121552 t=32011
quán zhàn 	全栈	c=1 d=2.30795e-16 t=32011
quán zhòng 	权重	c=2 d=5.07896e-27 t=32011
què 	确	c=1 d=9.56323e-05 t=32011
què bǎo 	确保	c=1 d=3.40695e-39 t=32011
què chá 	确查	c=1 d=1 t=24827
què dìng 	确定	c=11 d=0.00975476 t=32011
què rèn 	确认	c=18 d=0.0327298 t=32011
què rèn chuāng kǒu 	确认窗口	c=1 d=2.03323e-25 t=32011
què rèn hòu 	确认后	c=2 d=2.90883e-22 t=32011
què shí 	确实	c=3 d=1.59668e-05 t=32011
quān qǐ lái 	圈起来	c=1 d=0.0561348 t=32011
quē diǎn 	缺点	c=1 d=3.55638e-44 t=32011
quē shī 	缺失	c=4 d=0.263158 t=32011
quē shǎo 	缺少	c=8 d=7.0323e-11 t=32011
qì chē 	汽车	c=1 d=1 t=28636
qì tóu 	气头	c=1 d=1.72039e-30 t=32011
qìng zhù 	庆祝	c=3 d=1.76827e-24 t=32011
qí 	其	c=1 d=1.92213e-11 t=32011
qí kuài 	奇快	c=1 d=1 t=27142
qí shí 	其实	c=10 d=0.000157673 t=32011
qí tā 	其他	c=66 d=0.631962 t=32011
qí zhōng 	其中	c=34 d=0.764428 t=32011
qíng 	晴	c=1 d=1.04528e-21 t=32011
qíng gǎn 	情感	c=1 d=1.68604e-28 t=32011
qíng kuàng 	情况	c=17 d=0.151125 t=32011
qíng xù 	情绪	c=3 d=2.1853e-28 t=32011
qù 	去	c=135 d=1.86266 t=32011
qù ba 	去吧	c=2 d=1.8981e-10 t=32011
qù chú 	去除	c=18 d=1.67584 t=32011
qù diào 	去掉	c=7 d=0.878095 t=32011
qù shì 	去世	c=1 d=3.50415e-17 t=32011
qún 	群	c=1 d=6.86076e-39 t=32011
qún fā 	群发	c=1 d=1.59305e-37 t=32011
qún lǐ 	群里	c=2 d=3.47208e-43 t=32011
qī diǎn 	七点	c=1 d=1 t=29358
qī jiān 	期间	c=1 d=0.0159229 t=32011
qī lǐ 	七里	c=1 d=1 t=25954
qī wàng 	期望	c=2 d=0.0898153 t=32011
qī zǐ 	妻子	c=5 d=5.02888e-16 t=32011
qīn 	亲	c=1 d=3.51142e-12 t=32011
qīng chú 	清除	c=4 d=0.168638 t=32011
qīng chǔ 	清楚	c=2 d=0.169483 t=32011
qīng dù 	轻度	c=2 d=0.402524 t=32011
qīng dān 	清单	c=2 d=5.87385e-06 t=32011
qīng guǒ 	青果	c=2 d=2.15046e-08 t=32011
qīng huá 	清华	c=2 d=4.54787e-47 t=32011
qīng liàng huà 	轻量化	c=1 d=5.46725e-15 t=32011
qīng lǐ 	清理	c=1 d=6.51263e-44 t=32011
qīng xiàng 	倾向	c=3 d=0.00571306 t=32011
qīng xī 	清晰	c=3 d=0.00109719 t=32011
qīng xǐ 	清洗	c=1 d=7.84705e-31 t=32011
qū bié 	区别	c=4 d=0.213312 t=32011
qū dòng 	驱动	c=4 d=9.4267e-11 t=32011
qū fēn 	区分	c=4 d=0.00887071 t=32011
qū shì 	趋势	c=1 d=1.67849e-34 t=32011
qū xiàn 	曲线	c=1 d=5.00095e-25 t=32011
qū yù 	区域	c=11 d=6.57382e-07 t=32011
qǐ 	起	c=2 d=5.31109e-27 t=32011
qǐ chuáng 	起床	c=1 d=1 t=29384
qǐ dòng 	启动	c=17 d=0.732578 t=32011
qǐ lái 	起来	c=6 d=5.96567e-12 t=32011
qǐ yè 	企业	c=4 d=7.75013e-16 t=32011
qǐ yòng 	启用	c=1 d=4.11425e-23 t=32011
qǐng 	请	c=17 d=0.164928 t=32011
qǐng bāng wǒ 	请帮我	c=1 d=0.00759701 t=32011
qǐng jià 	请假	c=2 d=1.96537e-08 t=32011
qǐng qiú 	请求	c=1 d=0.0434998 t=32011
qǐng wǒ 	请我	c=1 d=2.28343e-08 t=32011
qǔ 	取	c=8 d=0.00308875 t=32011
qǔ 	娶	c=1 d=1.83849e-17 t=32011
qǔ qiǎo 	取巧	c=1 d=1.15439e-42 t=32011
qǔ xiāo 	取消	c=2 d=4.47392e-09 t=32011
qǔ zhí shí 	取值时	c=1 d=2.50571e-42 t=32011
ruò gān 	若干	c=3 d=1.35096e-31 t=32011
ruò huà 	弱化	c=1 d=8.47578e-26 t=32011
ruǎn jiàn 	软件	c=15 d=0.606676 t=32011
ruǎn yìng 	软硬	c=1 d=1.64301e-18 t=32011
ruǎn yún 	软云	c=2 d=1.00158 t=28561
ràng 	让	c=48 d=0.401264 t=32011
ràng nǐ 	让你	c=15 d=0.0678809 t=32011
ràng rén 	让人	c=1 d=5.73468e-18 t=32011
ràng wǒ 	让我	c=4 d=0.554327 t=32011
ràng zì jǐ 	让自己	c=1 d=1.55504e-47 t=32011
rán 	然	c=1 d=4.17132e-38 t=32011
rán hòu 	然后	c=131 d=0.10359 t=32011
rán zāng 	然脏	c=1 d=8.39743e-05 t=32011
rè lì tú 	热力图	c=3 d=3.79816e-42 t=32011
rèn hé 	任何	c=9 d=0.131994 t=32011
rèn kě 	认可	c=2 d=0.0262523 t=32011
rèn mìng 	任命	c=1 d=8.05692e-18 t=32011
rèn mìng 	认命	c=1 d=8.09731e-18 t=32011
rèn wéi 	认为	c=1 d=1 t=24058
rèn wù 	任务	c=26 d=1.88223e-05 t=32011
rèn yì 	任意	c=1 d=3.75695e-13 t=32011
rèn zhí 	任职	c=1 d=0.128093 t=32011
rén 	人	c=15 d=0.0016867 t=32011
rén jiā 	人家	c=2 d=2.86154e-16 t=32011
rén jiā rán hòu 	人家然后	c=1 d=1.43846e-42 t=32011
rén jī 	人机	c=1 d=9.23244e-32 t=32011
rén míng 	人名	c=1 d=8.01674e-18 t=32011
rén shè 	人设	c=1 d=3.90615e-30 t=32011
rén shēng 	人生	c=3 d=1.36094e-16 t=32011
rén yuán 	人员	c=8 d=0.0180433 t=32011
rén yuán 	人缘	c=4 d=0.0213373 t=32011
rén yě 	人也	c=1 d=3.04428e-09 t=32011
réng yào 	仍要	c=1 d=0.00200405 t=32011
réng yào dǎ kāi 	仍要打开	c=1 d=0.020141 t=32011
rì běn 	日本	c=1 d=0.0276651 t=32011
rì běn dòu 	日本豆	c=1 d=0.278037 t=32011
rì cháng 	日常	c=1 d=1.16243e-06 t=32011
rì lì 	日历	c=2 d=6.93348e-16 t=32011
rì rì 	日日	c=1 d=1.37185e-43 t=32011
rì zhì 	日志	c=66 d=0.140156 t=32011
ròu yǎn 	肉眼	c=2 d=1.99501 t=24770
ròu yǎn kàn 	肉眼看	c=1 d=1 t=24786
róng huà 	融化	c=1 d=8.06241e-26 t=32011
róng hé 	融合	c=2 d=1.34557e-22 t=32011
róng qì 	容器	c=26 d=0.44542 t=32011
róng xìng 	荣幸	c=2 d=3.66859e-37 t=32011
róng yì 	容易	c=1 d=1.50032e-08 t=32011
rù kù 	入库	c=1 d=1 t=28521
rù kǒu 	入口	c=9 d=0.00156805 t=32011
rù mén 	入门	c=1 d=2.52179e-29 t=32011
rù mén jí 	入门级	c=1 d=1 t=24298
rù xì 	入戏	c=1 d=0.00470091 t=32011
rù zhí 	入职	c=3 d=5.5758e-11 t=32011
rùn 	润	c=1 d=0.117068 t=32011
rùn sè 	润色	c=1 d=5.18084e-29 t=32011
rú 	如	c=1 d=2.11801e-35 t=32011
rú guǒ 	如果	c=74 d=0.459429 t=32011
rú hé 	如何	c=82 d=2.16345 t=32011
rú hé xiě 	如何写	c=1 d=6.08929e-18 t=32011
rú jīn 	如今	c=1 d=3.72146e-19 t=32011
rú qī 	如期	c=1 d=4.19152e-36 t=32011
rú tú 	如图	c=10 d=0.166985 t=32011
rú xià 	如下	c=9 d=0.0605413 t=32011
rǒng yú 	冗余	c=1 d=1.44966e-45 t=32011
shuí 	谁	c=20 d=0.941765 t=32011
shuí de 	谁的	c=2 d=2.2568e-17 t=32011
shuí dǎo zhì 	谁导致	c=1 d=1.17811e-46 t=32011
shuí shuō shí sì shì shì shí 	谁说十四是适时	c=1 d=4.85744e-06 t=32011
shuí zuò 	谁做	c=1 d=1.83119e-29 t=32011
shuā 	刷	c=2 d=0.00272578 t=32011
shuā máo 	刷毛	c=1 d=6.78787e-31 t=32011
shuā xīn 	刷新	c=5 d=0.0784731 t=32011
shuā yá 	刷牙	c=1 d=1.50339e-32 t=32011
shuō 	说	c=58 d=0.440675 t=32011
shuō ba 	说吧	c=1 d=0.0742736 t=32011
shuō bù chū 	说不出	c=1 d=5.76422e-49 t=32011
shuō cuò 	说错	c=1 d=5.49261e-40 t=32011
shuō de 	说的	c=1 d=0.404542 t=32011
shuō guò 	说过	c=1 d=9.85919e-40 t=32011
shuō huà 	说话	c=5 d=5.37378e-18 t=32011
shuō le 	说了	c=1 d=1.20338e-31 t=32011
shuō míng 	说明	c=9 d=0.423162 t=32011
shuō shá 	说啥	c=3 d=0.00444934 t=32011
shuō wǒ 	说我	c=1 d=2.38813e-06 t=32011
shuō yì shēng 	说一声	c=1 d=1.24947e-32 t=32011
shuō yí xià 	说一下	c=2 d=5.83443e-15 t=32011
shuō yě bù néng 	说也不能	c=1 d=3.44189e-12 t=32011
shuō yī 	说一	c=1 d=1 t=27590
shuǐ 	水	c=1 d=1 t=29449
shuǐ píng 	水平	c=2 d=0.193925 t=32011
shuǐ yìn 	水印	c=1 d=1 t=31598
shài gān 	晒干	c=1 d=0.00660453 t=32011
shàn cháng 	擅长	c=3 d=1.02172e-41 t=32011
shàn yì 	善意	c=1 d=2.65063e-27 t=32011
shàng 	上	c=86 d=0.288433 t=32011
shàng bàn nián 	上半年	c=1 d=1 t=24141
shàng bào 	上报	c=7 d=2.52716 t=30378
shàng bān 	上班	c=12 d=0.0158434 t=32011
shàng chuán 	上传	c=6 d=0.174645 t=32011
shàng chē 	上车	c=1 d=7.34321e-15 t=32011
shàng céng 	上层	c=2 d=0.000111666 t=32011
shàng cì 	上次	c=2 d=7.04665e-30 t=32011
shàng hǎi 	上海	c=1 d=8.51391e-20 t=32011
shàng miàn 	上面	c=5 d=0.109701 t=32011
shàng nǎ 	上哪	c=1 d=3.93924e-41 t=32011
shàng qù 	上去	c=3 d=6.18994e-05 t=32011
shàng shuàn 	上涮	c=1 d=3.46386e-28 t=32011
shàng shàng 	上上	c=1 d=3.60952e-42 t=32011
shàng shì 	上市	c=1 d=0.126818 t=32011
shàng shǒu 	上手	c=3 d=1.77218e-26 t=32011
shàng tú 	上图	c=1 d=4.38519e-38 t=32011
shàng wǔ 	上午	c=3 d=4.12126e-06 t=32011
shàng xià 	上下	c=1 d=2.68374e-26 t=32011
shàng xià bān 	上下班	c=1 d=3.22638e-16 t=32011
shàng xià wén 	上下文	c=9 d=0.0875977 t=32011
shàng xiàn 	上线	c=3 d=2.67454e-15 t=32011
shàng xiàn qián 	上线前	c=1 d=1.13996e-41 t=32011
shàng xióng wén 	上雄文	c=1 d=1.59169e-27 t=32011
shàng zhōu 	上周	c=6 d=1.66739e-05 t=32011
shào ye 	少爷	c=2 d=4.72688e-09 t=32011
shá 	啥	c=21 d=0.00449405 t=32011
shá de 	啥的	c=1 d=4.90192e-25 t=32011
shá dōng xi 	啥东西	c=1 d=0.329559 t=32011
shá rén 	啥人	c=2 d=1.22969e-13 t=32011
shá shì 	啥事	c=1 d=1 t=28353
shá wán yì 	啥玩意	c=1 d=7.31281e-25 t=32011
shá yì si 	啥意思	c=3 d=3.56392e-31 t=32011
shè 	设	c=1 d=0.970446 t=32011
shè bèi 	设备	c=4 d=0.0611149 t=32011
shè jì 	设计	c=112 d=1.19452 t=32011
shè jì tú 	设计图	c=4 d=1.3896e-06 t=32011
shè jì zhōng 	设计中	c=1 d=0.0116786 t=32011
shè qū 	社区	c=1 d=3.96451e-28 t=32011
shè qū zhōng 	社区中	c=1 d=8.82318e-28 t=32011
shè zhì 	设置	c=54 d=0.194429 t=32011
shè zhì wéi 	设置为	c=1 d=4.21553e-15 t=32011
shèn zhì 	甚至	c=1 d=2.64838e-17 t=32011
shèng xià 	剩下	c=1 d=1 t=30613
shèng yú 	剩余	c=1 d=1.06126e-23 t=32011
shén me 	什么	c=98 d=3.48625 t=32011
shén me yàng 	什么样	c=2 d=1.15073e-15 t=32011
shén me yòng 	什么用	c=2 d=8.03449e-44 t=32011
shén mén 	神门	c=1 d=5.86467e-17 t=32011
shén qíng 	神情	c=1 d=2.5006e-18 t=32011
shì 	事	c=1 d=0.293758 t=32011
shì 	式	c=5 d=1.26861e-05 t=32011
shì 	是	c=613 d=5.63605 t=32011
shì ba 	是吧	c=4 d=4.07969e-12 t=32011
shì bù 	是不	c=1 d=1.3343e-40 t=32011
shì bú shì 	是不是	c=100 d=0.961484 t=32011
shì chǎng 	市场	c=1 d=1.08868e-29 t=32011
shì de 	是的	c=15 d=0.341298 t=32011
shì duì 	是对	c=1 d=1.48641e-16 t=32011
shì duō shǎo 	是多少	c=1 d=1 t=25146
shì dī 	是滴	c=1 d=2.28421e-12 t=32011
shì fǒu 	是否	c=57 d=1.66209 t=32011
shì fǒu hé lǐ 	是否合理	c=1 d=2.06284e-48 t=32011
shì fǒu yǒu 	是否有	c=1 d=3.13806e-13 t=32011
shì gè 	是个	c=1 d=7.10779e-14 t=32011
shì huò zhě 	是或者	c=1 d=1 t=29661
shì jiè 	世界	c=1 d=9.50228e-18 t=32011
shì jiān wàn wù 	世间万物	c=1 d=1 t=31718
shì jiǎo 	视角	c=1 d=0.0531307 t=32011
shì jué 	视觉	c=1 d=5.23024e-23 t=32011
shì lì 	示例	c=19 d=3.00621e-08 t=32011
shì nǎ ge 	是哪个	c=2 d=1.19691 t=29887
shì pèi 	适配	c=16 d=0.0161635 t=32011
shì pèi le 	适配了	c=1 d=1 t=28694
shì pín 	视频	c=6 d=0.0997588 t=32011
shì qíng 	事情	c=6 d=5.08101e-06 t=32011
shì rán 	释然	c=1 d=7.09185e-17 t=32011
shì shuí 	是谁	c=1 d=1.92475e-27 t=32011
shì shén me 	是什么	c=1 d=1.57698e-06 t=32011
shì shì 	试试	c=23 d=0.142274 t=32011
shì shí 	事实	c=2 d=0.408608 t=32011
shì tú 	视图	c=5 d=3.0448e-09 t=32011
shì tú 	试图	c=1 d=8.55486e-47 t=32011
shì wǒ 	是我	c=4 d=1.58569e-12 t=32011
shì xiàng 	事项	c=25 d=9.48869e-06 t=32011
shì yè bù 	事业部	c=1 d=2.64739e-42 t=32011
shì yí gè 	是一个	c=2 d=0.00127476 t=32011
shì yí xiàng 	是一项	c=1 d=5.43518e-34 t=32011
shì yòng 	适用	c=3 d=7.70895e-28 t=32011
shì yīn wèi 	是因为	c=1 d=1 t=29241
shì yǒu 	是有	c=2 d=3.29156e-16 t=32011
shì zài 	是在	c=1 d=6.27027e-39 t=32011
shí 	时	c=17 d=0.121242 t=32011
shí bié 	识别	c=7 d=1.06477e-06 t=32011
